Polarity,Review Text
0,"бн” Џбм «б≈Ўб«ё г«   жёЏе!: «Ќѕм жЌѕ«  «б Ќяг бг нЏгб.  «д ў—  Ўжнб«р б√Џнѕе. бг √бЌў √н  Ќ”нд«  Џбм ""Turbo"" Џбм «б≈Ўб«ё Џдѕг« ёг  » ‘џнбе . ≈–« яд   ” ќѕг жЌѕ«  «б Ќяг «б√’бн… ° Ё≈д  д”нё «б Ќяг ”н’»Ќ џн— гб«∆г  Ёне« . Џгжг« ° џн— —«÷."
0,"г÷нЏ… ббг«б . бёѕ «‘ —н  е–е «ббЏ»… ё»б Ќж«бн 20 ѕёнё…. бёѕ‘џб е«  бгѕ… 5 ѕё«∆ё ж√—ѕ  —гне« »Џнѕр«. «б—”жг«  ÷ЏнЁ… °  Џгб »‘яб г ёЎЏ жггб….  гдн  Ќё«р  гдн  бж «” √ћ— е« √жб«. «д« –«е» б«” »ѕ«бе«  ћ«—н« »√”—Џ г« нгяд."
0,"г÷нЏ… ббг«б . бёѕ «‘ —н  е–е «ббЏ»… ё»б Ќж«бн 20 ѕёнё…. бёѕ‘џб е«  бгѕ… 5 ѕё«∆ё ж√—ѕ  —гне« »Џнѕр«. «б—”жг«  ÷ЏнЁ… °  Џгб »‘яб г ёЎЏ жггб….  гдн  Ќё«р  гдн  бж «” √ћ— е« √жб«. «д« –«е» б«” »ѕ«бе«  ћ«—н« »√”—Џ г« нгяд."
0,"б«  ‘ —н гд е–е «б‘—я… !!!: бёѕ «‘ —н  е–« «бгд ћ ж–е»  г»«‘—… б Ћ»н е. бг нЏгб «бгд ћ ° жЏдѕг« Ќ«жб  «б« ’«б »«б»«∆Џ бг няд бн”  гЁнѕр« ЁёЎ ° »б «де  бг н”«Џѕдн Ён ≈—ћ«Џ «бгд ћ ° же–« еж гЋ«б гЋ«бн б”жЅ «бЌў ≈ѕ«—… «б‘—я… жд’нЌ н б√н г‘ —нд Ён «бг” ё»б еж √д ндў—ж«  ≈бм гя«д ¬ќ— !! ≈дег н»нЏжд ёЎЏр« гдќЁ÷… «бћжѕ… жќѕг… «бЏгб«Ѕ џн— гжћжѕ…. б«  ÷нЏ жё я Ён «б‘—«Ѕ гд ед«я !!"
0,"√”ж√ я «»  г «б»ЌЋ Џде  : »Џѕ ё—«Ѕ… »÷Џ Џ‘—«  гд «б ённг«  Ќжб е–« «бя «» ° б« »ѕ бн гд ≈÷«Ё… я «» ¬ќ— б√ддн б« √ж«Ёё  г«гр« Џбм г« я » Ён «б ённг«   ж’ѕг  »√де  ёб… ёбнб… гд «бд«” √ѕ—яж« √д де«н… ""«бЋб«Ћ…"" я«д  –бя џн— ё«»б… бб ’ѕнё . б« √—нѕ «б ќбн Џд «бде«н… б√жб∆я «б–нд нЁя—жд Ён ё—«Ѕ е« .≈–« яд   Џ—Ё ‘н∆р«  Џг«  г «бя‘Ё Џде Ё”жЁ  дѕг Џбм ≈÷«Џ… «бжё  Ён ё—«Ѕ… «бя «». д’нЌ н ббгƒбЁ √де »Ќ«ћ… ≈бм ≈ћ—«Ѕ √»Ќ«Ћ √Ё÷б √ж «б«Ќ Ё«ў  »г« нЏ—Ёе. е–« «бя «» еж ≈е«д… ббћгеж— б√де нќбё «дЎ»«Џр« ќ«Ў∆р« ббё«—∆ Ёнг« н Џбё »«бг‘яб… «б н нЎ—Ќе«."
0,джЏн… —ѕн∆…: —«∆Ќ… «б≈”Ёдћ  »ѕж жя√де джЏ гд «бгж«ѕ «бянгн«∆н… ёѕ  г «” ќѕ«ге Ёне« . √ѕ«…  ѕбня «бнѕнд г”дд…  .—«∆Ќ… гбЌ «б«” Ќг«г ”н∆… я—«∆Ќ… «б«”Ёдћ…. √д« »’—«Ќ… √Ёя— Ён «б ќб’ гд џ«б»н… е–« «бгд ћ ж‘—«Ѕ яб ‘нЅ гЌбнр«. н г  ’днЏ яб ёЎЏ… гЁ—ѕ… Ён «б”б… Ён «б’нд жнгяддн »’—«Ќ… «бЏЋж— Џбм ”бЏ √Ё÷б Ён гя«д ¬ќ—.
0,джЏн… —ѕн∆…: —«∆Ќ… «б≈”Ёдћ  »ѕж жя√де джЏ гд «бгж«ѕ «бянгн«∆н… ёѕ  г «” ќѕ«ге Ёне« . √ѕ«…  ѕбня «бнѕнд г”дд…  .—«∆Ќ… гбЌ «б«” Ќг«г ”н∆… я—«∆Ќ… «б«”Ёдћ…. √д« »’—«Ќ… √Ёя— Ён «б ќб’ гд џ«б»н… е–« «бгд ћ ж‘—«Ѕ яб ‘нЅ гЌбнр«. н г  ’днЏ яб ёЎЏ… гЁ—ѕ… Ён «б”б… Ён «б’нд жнгяддн »’—«Ќ… «бЏЋж— Џбм ”бЏ √Ё÷б Ён гя«д ¬ќ—.
0,б«    ЏЎ—  : бёѕ ‘Џ—  »ќн»… √гб ‘ѕнѕ… б√ддн жћѕ  «бгд ћ »ѕжд џн— ЏЎ—  .  нЌ жн ЁёЎ  џ”жб ж бж‘д ббћ”г  жгћгжЏ… гд «бЏд«’— «бџн— гћѕн…. б« нжћѕ —‘ ббћ”г няжд ”Џ—е ћнѕр«. 
0,ќн»… √гб  гд «б√жб   : √д« гЏћ» я»н— »«бЁнѕнж «б√жб. гЏ –бя еж ж«Ќѕ гд ќн»«  «б√гб . бд  е г √н гд »д« н »е . Џбм яб Ќ«б √д«  б« √ж’н »е Џбм «б≈Ўб«ё.
0,н“Џћдн –бя Џдѕг« б« нёжг «б»«∆Џжд »ж÷Џ ён«”« : б« √Ћё Ён «б»«∆Џнд «б–нд б« н÷нЁжд ён«”«  жгЏбжг«  гжЋжё…. «дег ѕ«∆г« нќЁжд  ‘н∆« .
0,«бгд ћ бн” яг« еж гж÷Ќ: бёѕ √Ќ»»  Ќёр« е–е «бгћгжЏ… «б—«∆Џ… гд «бя«”« . бёѕ Ўб»  гћгжЏ… ж«Ќѕ… жЌ’б  Џбм яж» ж«Ќѕ ЁёЎ. я »  ≈бм «б»«∆Џ Џѕ… г—«  жбг √Ќ’б Џбм √н —ѕ. г« “б  ¬гб Ён «бЌ’жб Џбм 11 я«” «бг »ёнд . бёѕ б«Ќў  √ддн б”  «бжЌнѕ… «б н бѕне« дЁ” «бг‘яб…. «б¬д √д« Џ«бё… гЏ  яж» ж«Ќѕ еж г»«бџ Ён ”Џ—е . √д« б”  ”Џнѕр« »–бя.
0,"÷Ќб… ћѕр«: нёѕг «бя «» ‘—Ќр« ÷Ќбр« ЁёЎ бянЁн… Џгб TDD. «б »”нЎ «бгЁ—Ў ёѕ нƒѕн ≈бм  —гн“  џн— ’ЌнЌ. б« нћ» √д  яжд «бёж«Џѕ я«гб… ° жбяд нћ» √д няжд «б≈Ў«— гжћжѕр« гд «б»ѕ«н…. ° н»ѕ√ «бя «» Ён «бўеж— я√де ≈Џб«д  ћ«—н."
0,"гќн» бб¬г«б ° жЎжнб ћѕр«: «‘ —н   е–« «бЁнѕнж ўд«  «дн  ёѕ ‘«еѕ е ё»б ”дж«  ° я«д ќЎ√р . е–« «бЁнбг Ёне ‘н∆ гд «б≈Ћ«—… Ён «б»ѕ«н… ж бяд бн” я–бя Ёнг« »Џѕ . ”Џнѕ бб ёѕг «б”—нЏ .... бд √ж’н »е »—√нн «бг ж«÷Џ .. де«н… џн— ж«ёЏн…."
0,"—Ё  –ж ћжѕ… —ѕн∆…:  бён  √д« ж“жћ н е–« яеѕн… “Ё«Ё. н»ѕж «б—Ё —«∆Џр« жн»ѕж √д «б ж«»б –«  ћжѕ… б«∆ё… жбяд ћжѕ… —Ё «б ж«»б   —я «бяЋн— гг« еж г—џж» Ёне. н»ѕж √д «бЏ»ж«  г’джЏ… гд «б“ћ«ћ √ж «б√я—нбня «б”гня ° жбяд «б√џЎн… г’джЏ… гд «б»б«” ня –н «б‘яб «б—ќн’. яг« √де« б«  џбё ћнѕр«. Ё«бЌ«гб дЁ”е г’джЏ √н÷р« гд «б»б«” ня «б—ќн’ . Џ»ж«  »е«—«  «б ж«»б  ”ёЎ гд Џбм «б—Ё гд Ќнд б¬ќ—. бж яд  «‘ —н  е–« «б—Ё  б√—ћЏ е. "
0,ќн»… √гб: бг бг «‘Џ— »ќн»… √гб яг« еж «б¬д гЏ е–« «бгд ћ . бг нЁЏб √н ‘нЅ б“жћн жя«д бѕн ¬г«б я»н—…!
0,"г÷нЏ… ббжё : ≈–« бг   г Џ  »«б’»— «бб«де«∆н ° Ёб«  ‘ —н е–« «бя «». Ён Ќнд √де нЌ жн Џбм √яЋ— гд 800 ’ЁЌ… гд «бгЏбжг«  «бџ–«∆н… «б‘«гб… ббџ«н… ° ≈б« √де џн— гдўг. ед«я ћѕжб гЌ жн«  гжћ“ ббџ«н… жб« нжћѕ Ёе—” Џбм «б≈Ўб«ё. «бгЌ жн«  г— »…  √»ћѕнр« жбяд б« нжћѕ  ‘Ён— √ж  ўбнб гбжд Џбм Ќж«Ё «б’ЁЌ«  бб≈‘«—… ≈бм «бгя«д «б–н  »ѕ√ Џдѕе A ж  жёЁ B жея–«. бёѕ я—е  «” ќѕ«ге жЁЏб  –бя бгѕ… √”»жЏ  ё—н»р«. Ћг ќ—ћ  ж«‘ —н  я «»р« ћѕнѕр« бЌ”«» «б”Џ—«  «бЌ—«—н… н ÷гд √н÷р« гЏбжг«  Џд «бѕежд ж«бя—»женѕ—«  ° жеж яб г« √Ќ «ће ж√—нѕе. нЌ жн я «»н «бћѕнѕ «бќ«’ »н Џбм ""ћѕжб «бгЌ жн« "" ° ж Ёе—” жбжде г—г“ жнябЁ Ќж«бн д’Ё ”Џ— «бя «» «б”«»ё"
0,Џѕ«ѕ «бЎЏ«г «б√яЋ— «я г«б«: «÷Ў——  ≈бм ≈Џ«ѕ… е–« «бя «» ≈бм «б√г«“жд б√ддн бг √ гяд гд ё—«Ѕ… «б—”жг «б»н«дн… Ён «бя «» .
0,"«бгЏбжг«  «бг÷бб…  “ѕе—...: √н я «» Џд «бЎ» «б»ѕнб ”няжд √Ё÷б гд –бя »яЋн— бж бг няд гя ж»р« гд ё»б Ў»н» нб “г »«бгжёЁ «б√д«дн «бёѕнг «б–н ЏЁ« Џбне «б“гд ббЏѕнѕ гд гг«—”н «бЎ» «бџ—»н . . √н ‘ќ’ ё«г »«бЁЏб »«б»ЌЋ Ён «бгж÷жЏ«  «б н нѕЏн √де ќ»н— ° ”нЏ—Ё √д «бЏб«ћ » ёжнг «бЏгжѕ «бЁё—н еж √Ќѕ «б»ѕ«∆б «б√яЋ— √г«др« ббЏб«ћ ""«б ёбнѕн"" »«бЏё«ён— ж«бћ—«Ќ… ббЏѕнѕ гд «бг‘яб«  «б’Ќн…. гд «б√Ё÷б ббѕя ж— Ёб«д  √д н»дн Џгбе Џбм «б»ЌЋ «бЁЏбн »ѕб«р гд «бгЏбжг«  «бќ«Ў∆… ° жЏбм √н ‘ќ’ ге г »«бгж«÷нЏ «б н н ÷где« √д н»ЌЋ Ён гя«д ¬ќ— Џд жё«∆Џе."
0,"”«Џ «д ггб «д: «бдћ«Ќ «бг»я— б√Ёб«г  √ЏЎ«е е–« «б«дЎ»«Џ «бќ«Ў∆ »√де ггЋб жя« ». нЋ»  е–« «бЁнбг √де бн” я–бя. бёѕ «” г Џ  »№ Happy Gilmore ж»ѕ—ћ… √ёб ° Little Nicky ж Big Daddy. жбяд ”«дѕб— еж «бге— Ён ќѕЏ… ж«Ќѕ…. бёѕ —√нд« ћгнЏр« «бЌнб… ° б–бя бг  Џѕ гЋн—… бб«е г«г »Џѕ «б¬д. "
0,"ж«Ќѕ… гд √Ё÷б «бгж”нём «б ’жн—н… ббЏ»… - »«бд”»… ≈бм бЏ»… бг √бЏ»е« Ќёр«: Џбм «б—џг гд √ддн бЏ»  ћ“Ѕр« ’џн—р« гд «ббЏ»… ЁёЎ °≈б« √д  «бгж”нём «б н ”гЏ е« ё«ѕдн ≈бм ‘—«Ѕ «бгж”нём «б ’жн—н… ° жб« н“«б еж  √Ќѕ √б»жг« н «бгЁ÷б…. нжћѕ г“нћ —«∆Џ гд «б√џ«дн «бгг Џ… ж«бгбЌгн… ж«бЏ«ЎЁн….  бя «бгёЎжЏ«  «бгЌ“д… ж«бћгнб… «б н √Ќ»е« »‘яб ќ«’ ° ЌнЋ б« нжћѕ «бяЋн— где«  Ён «бгж”нём «б ’жн—н… б√бЏ«» «бЁнѕнж «б√ќ—м. нћ» √д √Џ —Ё √д ≈Ќѕм «б√џ«дн ёѕ √ѕгЏ  Џнд«н Ён гд«”»«  Џѕнѕ…. ‘яж«н «б√жбм Ќжб е–« «б’ж  ен √де н” ќѕг  √Ћн—«  дџг«  «бћн «— Ён «бЏѕнѕ гд «б√џ«дн ° ж«б н √ћѕе« г‘  …. бяд Ќ м бж бг н г  ÷гнд е–е «б √Ћн—«   ° Ё”√ўб √Џ »— √д «бгћгжЏ…  ” Ќё –бя."
0,"г«   «б»Ў«—н«  Ён џ÷жд Џ«г: бёѕ «‘ —н  е–« «б‘«Ќд Ён нжбнж 2003 жЏгб »‘яб ћнѕ бЁ —… гд «бжё . «б ’гнг ћгнб жг—нЌ. жгЏ –бя ° »Џѕ Ќж«бн Џ«г ° бг  Ќгб «б»Ў«—н«  √н ‘Ќд…. «»ЌЋ Ён гя«д ¬ќ— Џд ‘«Ќд н√ н »»Ў«—н«    г Џ »ёж… »ё«Ѕ √Ё÷б."
0," Џгб »‘яб ћнѕ ° бяд ге« ббЎ«ё… √Ё÷б:  Ќёё гд гжёЏ ге« ббЎ«ё…. нЏгб е–« «б‘«Ќд  Ён 100 ѕёнё… б‘Ќд ”—нЏ ° гЏ ќн«— б‘Ќд √»Ў√ (√Ё÷б бб»Ў«—н« ).  Џдѕег  »Ў«—н«  –«   2200 гббн √г»н— "
0,"√”ж√ ”б”б… !: »»”«Ў… ° е–« еж √”ж√ е«бжнд Џбм «б≈Ўб«ё. √ЏЎн е дћг нд б√де √’»Ќ √Ё÷б ёбнб«р Џбм г— «б”днд. е«бжнд 3 √Ё÷б."
0," жёЁ  г‘џб DVD »Џѕ Џ«г ж«Ќѕ: »ѕ√  √н÷р« Ён гж«ће… г‘яб«  «бё—’ џн— «б’ЌнЌ… «б н ё—√  Џде« ед«. б« н“«б VCR нЏгб ° бяд  ћ«д» «б DVD  б« Ў«∆б где. √д« √Ёег √д г‘џб«  DVD Ён »Џ÷ «б√Ќн«д   жёЁ Џбня ° жбяд ё»б «яг«б ”д… ж«Ќѕ… њ »«бд”»… бн е–е Џб«г… Џбм «бћжѕ… «б”н∆…. √д« √ ќбм Џд JVC »Џѕ е–« √н÷«. √д« г г”я »№   ”ждн ."
0,"ѕн Ён  ѕн  џн— ’ЌнЌ: √Ќ» джЏе ° бяд »Џѕ »÷Џ ”дж«  ° ж«ће дн г‘«ябе ° бг нЏѕ нЏгб Ќ м «б¬д ° ж√д« «” ќѕг «б¬д ће«“ PS2 «бгя”ж—. б« √ж’н »е–« ° ”√ёжг »«б —ён… «б¬д ≈бм г”ћб. √ гдм √д ндћЌ жбяд √Џ ёѕ √ддн √ ќбм Џд JVC. бёѕ «Ќ»» е ЁЏб«  ... ё»б √д н жёЁ Џд «бЏгб. √ЏЎ«дн г‘џб √ё—«’ DVD г‘«яб —»г« »Џѕ Џ«г гд «г б«яе."
0,"г‘«яб  Ќѕнѕ ё«∆г… DVD: б« нгяддн «б г—н— ќб«б ё«∆г… DVD «б н  г ≈Џѕ«ѕе« —√”н«р. «бгЁ« нЌ «бгЋбЋ…  гядя гд «б«ќ н«— «Ёён« ЁёЎ . б–бя б« нгяддн «ќ н«— √н ‘нЅ Џбм гЏўг DVD. б«  жћѕ гн“«  ќ«’… ° б« бџ… гЌѕѕ… ° б« ‘нЅ ° гћ—ѕ бЏ»."
0,"еѕ— ббЁнбг: ≈де √”ж√ Ёнбг —√н е Џбм «б≈Ўб«ё (√”ж√ гд ег” «бЌ’«д). ≈де гўбг ббџ«н… ° жн√” яЋн— ° ж√д   Џ—Ё  г«гр« г« ≈–« я«д  «бЁ «… ” д Ќ— »Џѕ Ё —… жћн“…."
0,"бн” ""ѕбнбр« де«∆нр«"": √жб«р ° бёѕ «” г Џ  » д”нё жд»—… «бя «» (янЁ ќ«Ў» «бгƒбЁ «бё«—∆). жгЏ –бя ° бг √‘Џ— √де« дёб  √н √”—«— гд «бѕ«ќб «б н жЏѕ «бя «» »«бя‘Ё Џде«. ≈–« яд  »ѕ√  бб ж Ён «б»ЌЋ Џд ябн… «бЌёжё ° жб«  Џ—Ё ћгнЏ г Ўб»«  «бё»жб ° Ёёѕ няжд е–« «бя «» г”«Џѕ… е«∆б…. Ќ м «б¬д ° »«бд”»… б√жб∆я «бћѕѕ Џбм «бё÷н… »—г е« ° нгяд бе–« «бя «» »«б √янѕ  ж÷нЌ «бг Ўб»«  бя."
0,"÷ЏнЁ ћѕр«!: бѕнш «÷Ў—«» Ћд«∆н «бёЎ»н… ° ж”√ёжб ≈д е–« гћ—ѕ  «—нќ Џ«ѕб гд «б«я ∆«» «беж”н. б–бя жЌѕе √ЏЎне дћг нд. н»ѕж √д «бггЋбнд Ён е–« «бЁнбг «бжЋ«∆ён «б–н «” г— д’Ё ”«Џ… н џб»жд Џбм е–« «б«÷Ў—«». ”няжд г÷Ќя« бж бг няд г√”«жн« ббџ«н…."
0,"бёѕ жћѕ  √д е–« «бя «» гќн» бб¬г«б ббџ«н…. √Ќ»»  «бЁнбг √Ё÷б гд «бя «». «б—жг«д”н… бг  яд г Ўж—…  жбг н г «б«ќ»«— Џде« »‘яб ћнѕ . √Џдн ° г« еж е–« «б‘Џж— «б–н бѕнег ж нћ»—ег гЏ« Ўж«б «бжё њ »«б √янѕ б« н»ѕж гЋб «бЌ». √д  ЁёЎ б«  дў— ≈бм ‘ќ’ ж ёжб √дя  Ќ»е √ж  Ќ»е«  ° жЏбня »д«Ѕ ’ѕ«ё… ёжн… гЏе √жб«р Ћг «бЏб«ё…. бг няд «б“ж«ћ гд «б‘—н— еж г« яд  √÷Џе Ён «б«Џ »«— »«бд”»… бб»Ўб ° жя«д  «бде«н… гя ж»… ћнѕр« жбяд я«д  «бё’… ябе« гќн»… бб¬г«б. б« √ж’н »√д  ё—√ е–« "
0,"”«∆ѕ ж ÷ЏнЁ :  е–« «б√б»жг бн” бе √н г÷гжд бѕЏге.  √бнЁ «б√џ«дн ж≈д «ће« ÷ЏнЁ жнгяд «б д»ƒ »ег« ° »б« гЏдм"
0,"Ўжнб жггб: бёѕ ё—√  е–« «бя «» Џбм √гб я»н— ° бёѕ я«д ггбр« ћѕ« »√ягбе"
0,"бг  нЏћ»дн: е–« «бгд ћ  ЁжЌ где —«∆Ќ…  Џдѕ Ё Ќ «бЏ»ж… жн»ѕж √д «Ќѕм «б»Ў«д«   ”—»  ° б–бя √дЁё  10 ѕжб«—«  жбг «— ѕне »Џѕ –бя. бд √‘ —н е–« «бгд ћ г—… √ќ—м. б«  ÷нЏ √гж«бя Џбм ‘нЅ ёѕ б«   гяд гд «” ќѕ«ге."
0,"≈–« «‘ —н  я»б(”бя) «б»н«д«  е–« ° Ё√д  »Ќ«ћ… ≈бм гЏ—Ё… √дя бд   бём √н  жћне«  √ж гЏбжг«  Ќёнён… Ёнг« н Џбё »г« нћ» «б Ќёё где Ён Ќ«б… Џѕг жћжѕ ‘нЅ. жЁёр« бб жћне«  ° ёг  » д“нб ћгнЏ «бгбЁ«  гд гжёЏ «” «н  ° Ћг ёг  » д“нб ћгнЏ √ѕб… «бг” ќѕг. н»ѕж √д яб ‘нЅ ёѕ  г  Ћ»н е Џбм г« н—«г ° жбяд б« ‘нЅ нћЏб е« Ён н Џ—Ё Џбне. »Џѕ –бя »ЌЋ  Ён гжёЏ «” «н  ббЌ’жб Џбм гЏбжг«  Ќжб «” я‘«Ё «б√ќЎ«Ѕ ж≈’б«Ќе« Џбм «бя«»б –н «бЏб«г«  «б ћ«—н… Џбм √гб √д н”«Џѕдн ‘нЅ г« Ён «я ‘«Ё «бг‘яб…. »Џѕ нжгнд я«гбнд гд ÷—» —√”н Џбм «бЌ«∆Ў ° ёг  √ќн—р« »—гн «бя»б ж«бё—’ «бг÷џжЎ Џѕнг «бЁ«∆ѕ… «б–н ћ«Ѕ гЏе Ён ”б… «бгегб« . "
0,"г÷нЏ… ббг«б !: гЋб «бЏѕнѕ гд «б√ё—«’ «бг÷џжЎ… б№  »«—»н ° Ё≈д жё  «ббЏ» гЌѕжѕ - ЌнЋ н»бџ г ж”Ўе Ќж«бн 5 ѕё«∆ё бяб гд «»д н (  —«жЌ √Џг«—ег »нд 5 ж 7 ”дж« ). гЋб √Ёб«г »«—»н жџн—е« гд «б√ё—«’ «бгѕгћ… ° «б—”жг«  ”н∆…."
0,"нЏгб »‘яб —«∆Џ: «‘ —н  е–« «бЏд’— бб« ’«б »г’»«Ќ ёжн. «бжЌѕ«   Џгб ћнѕ« . б”  г √яѕр« гд √де н‘гб «бдЎ«ё «бгЎбж» ° бяддн б« √’ѕё Ќёр« яб г« нѕЏне «б’«дЏ Џд гд ћ гЋб е–«. "
